koi_period,koi_period_err1,koi_duration,koi_duration_err1,koi_depth,koi_depth_err1,koi_prad,koi_prad_err1,koi_prad_err2,koi_srad,koi_srad_err1,koi_srad_err2,koi_model_snr
-0.7242766791834144,-0.31414581374795486,-0.9528580752567679,-0.6373128812127802,1.866948538796264,-0.42269506732899464,0.3711179680327021,-0.3412502306231472,0.27176820919877853,-0.40255598695551353,-0.35582180462215013,0.1676592835457073,1.919667893194262
-0.7317583441746448,-0.31414581374795486,-0.2931404079453457,-0.6359791681380298,1.866948538796264,-0.44109837218482717,0.6388664283964669,-0.3145590281933674,0.24356171712808733,1.7206435556895878,-0.2889522953004544,0.13377401791514829,1.919667893194262
-0.6946771908755196,-0.31412505733897467,-0.5053773424602571,-0.6267457699282191,1.866948538796264,-0.4045711725181625,0.5067421881516025,-0.2878678257635876,0.22945847109274173,0.644000872627649,-0.2768938591932635,0.13377401791514829,1.919667893194262
-0.6894231106615694,-0.3130195605312728,-0.680105893624987,-0.552529766984029,-0.7504073998564822,-0.43175701473441075,-0.6683760545560311,-0.37150026004356423,0.29926953896770236,-0.27791471825772407,-0.2407185508716904,0.13518590398308825,-0.023191994661296934
-0.46959104049485495,-0.3138142344750863,-0.3696270063592184,-0.6167531811989349,1.866948538796264,-0.21351511472064005,1.9107809894954126,3.150848753939706,-0.6308395370633387,-0.6518385243510922,-0.15192461226419288,0.15024602204111445,1.919667893194262
-0.24778189856512445,-0.3105525130639116,2.2117188160653907,-0.5174428537867481,1.866948538796264,-0.05191038599071988,-0.1416290835135922,-0.319007561931664,0.25978045006873474,-1.012868406096413,-0.31855027483628695,0.15495230893424766,1.919667893194262
-0.2529187256297713,-0.31396371550446467,-0.013383463461317333,-0.6353225709319987,1.866948538796264,-0.28903134309910744,1.9107809894954126,1.0395746417441265,-0.0448496642947298,-0.4390887726083139,-0.059842009263825116,0.14036281956553476,1.919667893194262
-0.33034591929253754,-0.31178568795038236,1.4132050630457524,-0.5170324805329788,1.866948538796264,-0.15310213201786615,-0.07512946590690552,-0.3074413742120928,0.24497204173162188,-0.7850757426142463,-0.30101073140764545,0.1441278490800413,1.919667893194262
-0.5328447524336826,-0.31235082043017953,-0.4779886582087349,-0.5767417889564217,0.26831584863402913,-0.3275446195721257,-0.5537517136813476,-0.36883113980058624,0.29080759134649503,-0.9784846078349541,-0.33608981826492845,0.1535404228663077,0.6306057011944756
-0.6241370296361685,-0.31319869357348007,-1.00239263398673,-0.5763314157026522,0.8179967995132855,-0.1946360576260232,-0.5205019048780043,-0.3634928993146303,0.29715405206240053,-1.0300603052271426,-0.3295124894791879,0.16860054092433394,0.2411852156847532
-0.7179239890210442,-0.3128454857736069,-0.3779294030673256,-0.49938643062089605,-0.5155341171937892,-0.3826714662884069,-0.6316262658786517,-0.37505908703420154,0.29644888976063327,-0.714159158699987,-0.3240313821577374,0.1469516212159212,-0.06606397471741314
-0.6432648197696117,-0.3126187350872685,-0.5578454146937504,-0.5435015554011029,-0.13426118345611154,-0.3426478652478192,-0.5467517539332754,-0.37238996679122355,0.29080759134649503,-0.518601306087938,-0.33499359680063834,0.14506910645866797,0.15544125557252067
-0.6828993091351346,-0.3122513989754004,-0.6898842719700908,-0.4889219126497772,-0.5459936958299555,-0.34944432580188134,-0.6211263262565432,-0.37683850052952017,0.29644888976063327,-0.518601306087938,-0.33499359680063834,0.14506910645866797,-0.4108261476686812
-0.5656141129144511,-0.30232146314982944,-0.3831260884142518,-0.23387493543211568,-0.6744345201945992,-0.3275446195721257,-0.6561261249969047,-0.37861791402483885,0.29926953896770236,-0.518601306087938,-0.33499359680063834,0.14506910645866797,-0.6752033580147312
1.955073769859799,-0.29028100170526316,0.603844382475059,-0.6023901173170071,1.866948538796264,-0.10854755727457041,1.9107809894954126,-0.23715454114700607,0.18926421989200687,0.9212202461106632,-0.3273200465506077,0.15542293762356096,1.919667893194262
-0.18381935798124469,-0.30193249851095677,-0.4263293009138463,-0.5055420294274365,-0.1111964158183208,-0.24976290434230436,-0.5117519551929138,-0.37594879378186086,0.2915127536482623,-0.6948182721779163,-0.3623991334078907,0.15495230893424766,-0.3143641925424197
-0.6531916972195806,-0.31173684934101725,-0.8210928895756207,-0.4837922469776601,-0.04297048101187886,-0.15461245658543546,-0.5266268696575676,-0.3403605238754878,0.2915127536482623,-0.6539875117424334,-0.22098656451446871,0.15306979417699437,-0.4233304751850484
-0.6733343825176364,-0.3130884578551986,-0.6048308301381491,-0.5539660733722218,-0.2048640217977457,-0.34793400123431195,-0.5686266281460012,-0.3350222833895319,0.2943334028553314,-0.6883713100038926,-0.17056037715712447,0.15306979417699437,0.17687724560057871
-0.7514104248689035,-0.3140776141184485,-1.0228718792000608,-0.5410393158784867,1.0812168576697516,-0.31621718531535564,-0.3735027501684864,-0.2967648932401809,0.27670434531114946,-0.6883713100038926,-0.1935810279072164,0.14789287859454786,1.919667893194262
1.955073769859799,-0.09839759398155731,2.2117188160653907,-0.37134997544485354,1.866948538796264,-0.20143251818008526,0.46736741456869607,-0.1971177375023364,0.2576649631634329,-0.3617252265200308,-0.23523744355023993,0.16248236796326077,1.919667893194262
0.9299231779288454,-0.28694951085213816,0.8582359675349484,-0.4246984984348713,1.866948538796264,0.07873268910402866,1.9107809894954126,0.7513096555025048,-0.07869745477955922,-0.12963458825518168,-0.01380070776364125,0.11494887034261549,0.5966653836500501
0.28612546246193,-0.28621693171166046,0.22940629093942838,-0.4082835682840966,-0.22828092329260186,-0.2777039088423373,-0.5231268897835313,-0.3537061250903777,0.2837559683288223,-0.24782889477894732,-0.24619965819314082,0.12718521626476179,-0.3072188625330669
0.36547050786569907,-0.29785970733711026,-0.0652672929634993,-0.5102613218457842,1.083153593883612,-0.11081304412592441,-0.43212741305859176,-0.37327967353888286,0.28446113063058953,-0.6518385243510922,-0.3613029119436006,0.1516579081090544,-0.012473999647267853
-0.6178433849748157,-0.3124891383488459,-0.6949579588472674,-0.5527349536109137,0.046999719468358195,-0.2693971237207059,-0.5380018042481849,-0.37772820727717954,0.2915127536482623,-0.6518385243510922,-0.3613029119436006,0.1516579081090544,-0.0857136322431331
-0.3431987223028178,-0.30569307143207586,-0.4878592854061512,-0.47784183479800424,0.12182816409477841,-0.1568779434367895,-0.4986270306652784,-0.35637524533335574,0.2858714552341241,-0.6991162469605986,-0.29772206701477516,0.1469516212159212,-0.33401385006813955
0.12435778478825073,-0.3040412798939034,-0.013792433373235014,-0.5211362130706725,0.7230086915698649,-0.2626006631666438,-0.4758771614840435,-0.319007561931664,0.28446113063058953,-0.7592878939181519,-0.19906213522866686,0.14930476466248782,0.5019897610261268
1.788653241307692,-0.18302792706722415,0.501540405260717,-0.2215637378190347,-0.2918410844929259,-0.18104313651789905,-0.5843765375791637,-0.34391935086612513,0.29292307825179686,-0.7592878939181519,-0.19906213522866686,0.14930476466248782,-0.5858867328978224
-0.6542458140503906,-0.3140697650562291,-0.8039684276247137,-0.6247554596474376,1.866948538796264,-0.3033794264910162,0.2984933856464524,-0.21224275221254493,0.204777790530887,-0.14897547477725223,-0.20783190694298762,0.12436144412888188,1.919667893194262
-0.7177856230521991,-0.31317689062287063,-0.448715022408298,-0.45711798548265126,-0.10837934496179683,-0.29658296593695416,-0.1976287614981704,-0.24071336813764338,0.2548443139563638,-0.518601306087938,-0.1475397264070325,0.13612716136171488,-0.06427764221507506
-0.6672055634817244,-0.31106008575409966,-0.34001512476696966,-0.44850014715349457,-0.4608653358843692,-0.322258483585633,-0.5861265275161819,-0.32879433615591663,0.2922179159500296,-0.39181104999880756,-0.06861178097814587,0.13848030480828147,-0.4001081526546521
-0.2408238026105484,-0.31313712204095895,0.12590307864502645,-0.6034160504514304,1.866948538796264,-0.24523193063959636,0.316868279985142,-0.037860229671317094,0.18855905759023958,-0.1898062352127352,-0.029147808263702498,0.11777264247849539,1.919667893194262
-0.6415018789086228,-0.3136272523706596,-0.582629606348322,-0.5908996662114647,-0.33620995048317975,-0.424205391896564,-0.512626950161423,-0.34836788460442175,0.2809353191217531,-0.13823053782054648,-0.2253714503716291,0.11871389985712204,1.919667893194262
0.37228959075616824,-0.30097840139228693,1.7702388711117958,-0.45958022500526746,1.593043418914466,-0.2837452071126147,-0.28862823822311,-0.2469413153712586,0.24003590561925095,-0.22633902086553534,-0.07190044537101614,0.09941812359527594,1.5934389199547523
-0.5587242434977677,-0.31150137747443507,-0.796585444477986,-0.5338577839375228,0.051137292288877735,-0.24145611922067298,-0.5493767388388024,-0.3385811103801692,0.29080759134649503,-0.7829267552229051,-0.21221679280014796,0.15118727941974108,-0.15180793482964566
-0.6777078227250039,-0.3136131240586646,-0.5127664755304725,-0.5658668977315334,0.4435024425241188,-0.35397529950458934,-0.3822526998535768,-0.25850750309082987,0.27176820919877853,-0.10384673955908731,-0.005030936049320501,0.12530270150750852,1.3701473571624803
-0.7145434747902443,-0.3141308133179355,-0.7183368929849483,-0.6264790273132689,1.866948538796264,-0.37134403203163685,0.2984933856464524,-0.242492781632962,0.24638236633515645,-0.4218968734775843,-0.25825809430033186,0.1535404228663077,1.919667893194262
0.1610788861907875,-0.30342556456869235,2.2117188160653907,-0.42675036470371813,1.866948538796264,-0.11987499153134051,-0.12762916401744764,-0.30655166746443346,0.265421748482873,-0.9591437213128833,-0.3032031743362256,0.15824670975944088,1.919667893194262
-0.689966033744585,-0.3125929203937469,-0.6722647411784413,-0.5012331102628582,-0.4901804794850726,-0.3501994880856659,-0.6045014218548717,-0.3385811103801692,0.2936282405535641,-0.5035583943485497,-0.11026819662116936,0.13942156218690813,-0.29114187001202335
-0.669105726864178,-0.31309456268136926,-0.5202693821852064,-0.5533505134915677,0.024111018759100145,-0.3396272161126806,-0.48550210613764283,-0.3448090576137845,0.29010242904472777,-0.2929576299971127,-0.23523744355023993,0.14836350728386116,0.34300616831802905
-0.4735889896349555,-0.30994726315499305,-0.6815511256445462,-0.49035821903796994,0.035203235256663634,-0.23012868496390287,-0.4242524583420104,-0.3359119901371912,0.2858714552341241,-0.2929576299971127,-0.23523744355023993,0.14836350728386116,-0.2500562224582453
-0.051075991874470615,-0.30417558606965767,-0.3901985004248616,-0.5082094555769374,0.46427834009098384,-0.1802879742341144,-0.5012520155708055,-0.35014729809974043,0.2922179159500296,-0.8345024526150938,-0.2845674094432941,0.15965859582738084,-0.06606397471741314
-0.41192378974646593,-0.31139497907546093,-0.45757091223027896,-0.5398081961171787,-0.4153520348586524,-0.4068366593695165,-0.538876799216694,-0.35103700484739975,0.28869210444119325,-0.2994045921711361,-0.22866011476449938,0.1370684187403415,0.6520416912225336
-0.5932781444719052,-0.31170719732818836,-0.5659633136972329,-0.5613527919400704,-0.6964428862611933,-0.4211847427614253,-0.6132513715399619,-0.3634928993146303,0.2915127536482623,-0.13823053782054648,-0.2253714503716291,0.11871389985712204,-0.0857136322431331
-0.5843661453028666,-0.31403714784211734,-0.7792426602432734,-0.6136753817956646,1.866948538796264,-0.1689605399773443,0.545241966766,0.034206016889088336,0.19631584290967963,-0.41974788608624314,-0.06751555951385577,0.13848030480828147,1.919667893194262
-0.3327360256916991,-0.30505642527427973,-0.5587371535994359,-0.47640552840981154,0.12640590423662984,-0.137243724058388,-0.5948764772012722,-0.37861791402483885,0.300679863571237,-1.1525525865335908,-0.3678802407293411,0.17189494174952716,-0.4108261476686812
-0.5721321082551168,-0.3115554487919465,-0.8491365406785603,-0.5340629705644074,0.28398580527344414,-0.16971570226112895,-0.5808765577051276,-0.37861791402483885,0.2999747012694696,-1.1525525865335908,-0.3678802407293411,0.17189494174952716,-0.23576556243953986
0.23175582689564156,-0.2826063630907344,-0.25674516074639925,-0.3816093067890877,0.12218029795184379,-0.05115522370693519,-0.5957514721697812,-0.37861791402483885,0.30138502587300425,-1.1525525865335908,-0.3678802407293411,0.17189494174952716,-0.5394420878370298
-0.6888738832678794,-0.3139963327185764,-0.6638700956180219,-0.5683291372541496,1.866948538796264,-0.3147068607477863,-0.24312849986064025,-0.27808105153933504,0.2710630468970112,-0.7356490326133988,-0.21769790012159843,0.15259916548768104,1.919667893194262
0.34358499760103783,-0.2942927446174032,-0.45508019321784676,-0.35288317902523203,1.866948538796264,1.2824613694567986,-0.11275424955279406,-0.2869781190159283,0.24356171712808733,-0.7958206795709523,-0.2703165304075229,0.1408334482548481,-0.2679195474816271
-0.7306708899504366,-0.31369388218772204,-1.144609614634861,-0.5613527919400704,-0.14244829563288455,-0.2610903385990745,-0.5957514721697812,-0.37772820727717954,0.29926953896770236,-1.262150943491992,-0.3645915763364709,0.17001242699227387,-0.2321928974348636
-0.5009791578767526,-0.31372091784647776,0.5109497881965716,-0.6103923957655097,1.866948538796264,-0.285255531680184,0.21274387873256692,-0.12683090443724968,0.1702248377442903,-0.4885154826091612,-0.13328884737126132,0.11024258344948229,1.919667893194262
-0.7280241652849502,-0.3138192927596276,-0.8744434758295683,-0.5845388807780396,-0.010838266554651352,-0.35095465036945067,-0.565126648271965,-0.37150026004356423,0.30138502587300425,-0.8302044778324114,-0.3371860397292185,0.17236557043884046,0.5448617410822432
-0.5900500595575014,-0.3113391635219007,-1.317299466163489,-0.28927532469098016,-0.37600107633158203,-0.12138531609890983,0.9319897428469934,-0.2620663300814672,0.2576649631634329,-0.8302044778324114,-0.3371860397292185,0.17236557043884046,-0.6823486880240839
-0.6971135658521774,-0.3059111009381704,-0.5254968171495701,0.19496511475687256,-0.8453955077999027,-0.42873636559927203,-0.7217507476350822,-0.37950762077249817,0.30279535047653877,-0.13823053782054648,-0.2253714503716291,0.11871389985712204,-0.7716653131409926
-0.4674305970286511,-0.3117054530921396,-0.7128542361958539,-0.5334474106837535,1.603079233840833,-0.10477174585564704,-0.5380018042481849,-0.3679414330529269,0.2872817798376586,-1.4577087961040407,-0.35691802608644024,0.16154111058463413,0.34121983581569093
-0.6087725244817898,-0.31350969086097336,-0.1640658137899739,-0.5773573488370757,1.5932194858429989,-0.34189270296403457,-0.3052531426247817,-0.25316926260487393,0.25061334014576014,-0.3488313021719836,-0.09053621026394768,0.11447824165330217,1.919667893194262
-0.5890826345820513,-0.3133438140127366,0.8289315821170741,-0.5004123637553195,1.7760649911242632,-0.3675682206127135,-0.34462791620768823,-0.2932060662495436,0.2816404814235204,-0.6110077639156095,-0.19248480644292632,0.154011051555621,1.919667893194262
-0.251507531807186,-0.3069297347906442,-0.6403773878958225,-0.5270866252503283,0.2080129256115611,-0.18783959707196116,-0.6010014419808355,-0.37772820727717954,0.29926953896770236,-1.2707468930573564,-0.3645915763364709,0.16954179830296054,-0.2643468824769507
-0.5105678187587176,-0.3115606815000928,-1.0679200687459014,-0.5595061122981082,0.06143720760804385,-0.15838826800435882,-0.6027514319178535,-0.37772820727717954,0.29926953896770236,-1.2707468930573564,-0.3645915763364709,0.16954179830296054,-0.38581749263594667
-0.44505007267703817,-0.30730125706902933,-0.2928452116179463,-0.46901880984196287,-0.05890453804409306,-0.2346596586666109,-0.5371268092796759,-0.3385811103801692,0.2915127536482623,-0.8624392887025294,-0.23085255769307955,0.15495230893424766,-0.28756920500734706
0.4399596872235211,-0.29739225207604353,0.6027066466298738,-0.3959723706710156,-0.3242373993429525,-0.396264387396531,-0.5187519149409862,-0.34836788460442175,0.28657661753589136,-0.2994045921711361,-0.22866011476449938,0.1370684187403415,0.5680840636126394
-0.6997587627976751,-0.31242355507341263,-0.3163994185750205,-0.39392050440216875,-0.22731255518567178,-0.29356231680181544,1.115738686233891,-0.07166908608237146,0.174455811554894,-0.7313510578307163,-0.2516807655145913,0.15212853679836774,-0.23040656493252537
-0.7480259181256218,-0.31398255325379126,-0.8386816707498327,-0.581666268001654,0.560851050391199,-0.31093104932886295,1.9107809894954126,0.4141107981396204,-0.03286190516468607,-0.38321510043344276,-0.10149842490684861,0.11730201378918209,0.9235642315779362
-0.7174981422026208,-0.31349678351421256,-0.563349596215051,-0.5533505134915677,-0.12853900827879708,-0.3449133520991733,-0.4968770407282603,-0.29587518649252154,0.2837559683288223,-0.1618693991252994,-0.010512043370770968,0.1300089884006417,0.22510822316370951
-0.5908555158798037,-0.31145079462902114,-0.24379957180523948,-0.5211362130706725,-0.02914922712205777,-0.3071552379099396,-0.4793771413580796,-0.2896472392589063,0.28234564372528764,-0.1618693991252994,-0.010512043370770968,0.1300089884006417,-0.007115002140253376
-0.3947858423339921,-0.28550179493167027,-0.7186044146566539,0.006193418022963887,-0.46095336934863557,-0.0624826579637053,-0.6053764168233806,-0.32345609566996064,0.29785921436416785,-0.5873689026108563,-0.032436472656572776,0.15495230893424766,-0.7270070005825383
-0.5553901698610467,-0.31143858497667987,-0.6511090043814869,-0.540834129251602,0.12323669952304035,-0.2527835534774431,-0.5432517740592392,-0.3537061250903777,0.2922179159500296,-0.7807777678315638,-0.2736051948003932,0.15448168024493433,-0.07678196973144222
0.9063584565853404,-0.22619776927394827,0.060590891207917004,-0.2626010631959714,-0.045963618796935744,-0.07985139049075277,-0.563376658334947,-0.35637524533335574,0.2936282405535641,-0.7807777678315638,-0.2736051948003932,0.15448168024493433,-0.5680234078744406
-0.43890612195044104,-0.31299967624031694,0.0946307177111563,-0.5186739735480562,1.866948538796264,-0.245987092923381,-0.1223791942063934,-0.1908897902687211,0.2562546385598984,-0.4992604195658672,-0.09820976051397833,0.14271596301210135,1.919667893194262
-0.7534529048330125,-0.3140303453215272,-0.9086985496548693,-0.5925411592265423,0.873986082786701,-0.3003587773558775,1.9107809894954126,0.3260298301213471,-0.2563983548249135,0.40331428479743486,-0.14534728347845233,0.0772985751975499,1.0843341567883722
-0.5034350302985132,-0.30919549741797897,-0.30932700656441087,-0.3918686381333219,-0.09843156349969619,-0.2550490403287971,1.7317351440642512,0.37941223498090665,0.047526597236783756,-0.1962531973867586,-0.04778357315663409,0.12106704330368863,-0.24469722495123075
-0.7223471621686693,-0.31327474226520585,-0.7422201208486031,-0.5254451322352508,-0.5294434045478766,-0.36832338289649813,-0.5896265073902179,-0.3608237790716523,0.2879869421394259,-0.1919552226040762,-0.22866011476449938,0.11965515723574867,-0.2321928974348636
-0.6032857637987711,-0.31249611529304094,-0.8479373055985002,-0.5469897280581426,0.2821371025238503,-0.23012868496390287,-0.5275018646260765,-0.3456987643614438,0.29715405206240053,-1.0150173934877542,-0.27470141626468325,0.1681299122350206,-0.01961932965662066
-0.7812962905933228,-0.3141426741230671,-0.8495362857052468,-0.6165479945720502,1.866948538796264,-0.10779239499078572,1.6372356874652756,-0.07878674006364607,0.18573840838317046,-1.1074238513154258,-0.3097805031219662,0.16671802616708065,1.919667893194262
-0.5072940493015262,-0.3130802599457695,-0.40990900520225654,-0.5722276831649585,1.866948538796264,-0.05266554827450451,-0.09350436024559525,-0.1935589105116991,0.25695980086166564,-0.6776263730471866,-0.14096239762129195,0.1488341359731745,1.919667893194262
-0.22931042980980765,-0.30397499892405067,-0.46790278368925664,-0.48543373999273753,0.45001691887983075,-0.11383369326106309,-0.5983764570753084,-0.37505908703420154,0.29644888976063327,-1.4147290482772168,-0.3613029119436006,0.16671802616708065,-0.29828720002137604
0.5058006083695221,-0.2678675684787417,-0.025815533791271716,-0.3734018417137004,0.36198345461345405,-0.028500355193394982,-0.6097513916659257,-0.37594879378186086,0.29715405206240053,-1.4147290482772168,-0.3613029119436006,0.16671802616708065,-0.46262979023648826
-0.11901152740352308,-0.27922254515614675,0.15652969761271038,-0.27696412707789925,-0.7742644686726703,-0.4053263348019472,-0.6552511300283955,-0.36883113980058624,0.2985643766659351,-0.2994045921711361,-0.22866011476449938,0.1370684187403415,-0.6216133829445859
-0.5736064651148687,-0.30737451498307716,-0.8166956942820676,-0.39392050440216875,-0.4073409896104122,-0.17953281195032972,-0.6648760746819949,-0.37950762077249817,0.300679863571237,-1.4147290482772168,-0.3613029119436006,0.16671802616708065,-0.6430493729726441
-0.6841688406187517,-0.3140251126133809,-0.7782279228678379,-0.5781780953446144,1.866948538796264,-0.2316390095314722,-0.12762916401744764,-0.25050014236189594,0.2618959369740366,-0.8108635913103406,-0.22098656451446871,0.15306979417699437,1.919667893194262
-0.16441796048876728,-0.29713410514082755,0.1187076681646668,-0.3898167718644751,0.0028949538709033356,-0.18934992163953046,-0.566876638208983,-0.35281641834271843,0.29644888976063327,-0.8968230869639885,-0.2637392016217823,0.1610704818953208,-0.3536635075938595
-0.748057098093962,-0.31413203428316966,-0.7540802482942213,-0.6332091486750866,1.866948538796264,-0.3653027337613594,0.08149463345621172,-0.2611766233338078,0.2075984397379561,-0.09739977738506349,-0.22098656451446871,0.10977195476016896,1.919667893194262
-0.24169225932387803,-0.31350899316655384,-0.8727214972530718,-0.5802299616134613,1.866948538796264,0.18747605796902173,0.4201176862692081,-0.22469864667977546,0.24285655482632007,-0.529346243044644,-0.26483542308607244,0.15683482369150092,1.919667893194262
-0.5815131689277686,-0.29631605843396075,0.4243588654927584,0.8597697858632468,-0.5818233157863708,-0.24145611922067298,0.7587407390822045,-0.02006609471813056,0.1913797067973087,-0.7034142217432809,-0.18481125619289565,0.1488341359731745,-0.673417025512393
-0.5397185170686541,-0.31128509220438927,-0.5218376126745154,-0.531805917668676,0.03194599707880765,-0.28903134309910744,-0.5450017639962572,-0.34747817785676244,0.2893972667429605,-0.7120101713086457,-0.2429109938002706,0.1469516212159212,0.035756977915862825
-0.5031729757397582,-0.3135034116111978,0.9069741111732809,-0.584333694151155,1.866948538796264,-0.2142702770044247,0.39211784727691895,-0.06277201860577819,0.13778737186299547,-0.27361674347504167,-0.09053621026394768,0.09800623752733598,1.919667893194262
1.955073769859799,-0.27320493078793673,1.2571200049333386,-0.44296010822760806,1.866948538796264,0.16784183859062024,0.008870051069961821,-0.3136693214457081,0.2809353191217531,-0.6110077639156095,-0.3108767245862563,0.1681299122350206,1.5523532724009745
-0.6203220853731192,-0.30607505912675353,-0.4858298106552805,-0.25849733065827774,-0.816696598449064,-0.42193990504521,-0.7007508683908655,-0.37505908703420154,0.3020901881747715,-0.2994045921711361,-0.22866011476449938,0.1370684187403415,-0.6698443605077167
0.9037134943793049,-0.30856582820437783,0.5463733474844954,-0.5730484296724974,1.866948538796264,0.02889197837424023,0.2967433957094342,-0.2878678257635876,0.2710630468970112,-0.6110077639156095,-0.3108767245862563,0.1681299122350206,1.919667893194262
0.026744628954009204,-0.2699606517372496,-0.011978205944426555,-0.22977120289442202,-0.43621596588978373,-0.12591628980161787,-0.6027514319178535,-0.36883113980058624,0.30279535047653877,-0.6110077639156095,-0.2966258455504851,0.16954179830296054,-0.7198616705731856
-0.7504524682906003,-0.313688300632366,-0.8265048222446089,-0.46655657031934666,-0.14737816963180167,-0.26033517631528985,1.4779866031966313,0.2753165455047656,0.1434286702771337,-0.507856369131232,-0.10697953222829908,0.1464809925266079,-0.2339792299372018
-0.7096542551425643,-0.3121223255077924,0.17590195659829355,-0.4082835682840966,-0.34712610005221045,-0.34793400123431195,-0.6211263262565432,-0.37772820727717954,0.29715405206240053,-0.9032700491380121,-0.3514369187649898,0.1558935663128743,-0.06070497721039866
-0.74892314094724,-0.3141398833453891,-0.8860668312209181,-0.6183946742140124,1.866948538796264,-0.30111393963966215,0.2188688435121302,-0.11170588972704114,0.2139449004538616,-0.5551340917407384,-0.13000018297839105,0.13612716136171488,1.919667893194262
-0.6592072682814327,-0.3132121241910555,-0.7708787643002913,-0.5720224965380739,0.022174282545239916,-0.3290549441396951,-0.5511267287758205,-0.35637524533335574,0.2943334028553314,-0.7399470073960811,-0.27579763772897337,0.15730545238081425,0.33407450580633813
-0.2167735683315823,-0.3085675724404266,-0.24060161159174645,-0.5414496891322562,0.9877253186188597,-0.2203115752747021,-0.4715021866414983,-0.3617134858193116,0.2858714552341241,-0.8388004273977762,-0.3284162680148978,0.15259916548768104,0.47519477349105416
-0.6998064419224053,-0.3136054494200501,-0.901441639939635,-0.5748951093144595,0.5714150661031642,-0.2535387157612277,-0.5922514922957451,-0.37505908703420154,0.295743727458866,-1.4147290482772168,-0.3613029119436006,0.16671802616708065,0.3519378308297199
-0.7232502489745287,-0.3137408021374336,-0.8718297583473863,-0.552529766984029,0.313124881945615,-0.26788679915313657,1.8778593038052602,0.46482408275620196,0.08278471232514771,-0.4562806717390435,-0.07190044537101614,0.1389509334975948,0.23225355317306232
-0.26901623784706996,-0.30508607728710857,-0.13417718564078832,-0.49918124399401137,-0.07915223482535971,-0.29658296593695416,-0.4968770407282603,-0.3448090576137845,0.2879869421394259,-0.21129610912614719,-0.22098656451446871,0.1413040769441614,-0.10357695726651486
-0.6558742306837337,-0.31229326064057056,-0.2080377667255041,-0.520110279936249,-0.74195618728691,-0.43251217701819544,-0.6211263262565432,-0.37950762077249817,0.30420567508007335,0.53870049045193,-0.3284162680148978,0.16389425403120073,-0.023191994661296934
-0.5193845384125342,-0.30573667733329474,-0.015053167688169864,-0.26875666200251186,-0.4978393908762474,-0.3320755932748338,-0.5283768595945856,-0.34836788460442175,0.29080759134649503,-0.21129610912614719,-0.22098656451446871,0.1413040769441614,-0.4179714776780339
